stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
place_cpwsem,,"Central Pky W/Semenyk",,  43.569009, -79.653591,,,1,,America/Toronto,1
place_cpwwol,,"Central Pky W/Wolfedale",,  43.571842, -79.648735,,,1,,America/Toronto,1
place_cramav,,"Crawford Mill/Mavis",,  43.630172, -79.720082,,,1,,America/Toronto,1
place_creegl,,"Creditview/Eglington",,  43.577904, -79.685248,,,1,,America/Toronto,1
place_crefin,,"Creditview/Financial",,  43.612911, -79.739495,,,1,,America/Toronto,1
place_creolc,,"Creditview/Old Creditview",,  43.613631, -79.734610,,,1,,America/Toronto,1
place_cretec,,"Creekbank/Tech",,  43.642512, -79.615713,,,1,,America/Toronto,1
place_cromar,,"Croatian Martyrs Church",,  43.567666, -79.694634,,,1,,America/Toronto,1
place_crotre,,"Crosscurrent/Tradewind",,  43.596607, -79.775305,,,1,,America/Toronto,1
place_crowch,,"Crosscurrent/W Churchill Blvd",,  43.594714, -79.780163,,,1,,America/Toronto,1
place_cttlyb,,"BRT City Centre",,  43.594724, -79.646687,,,1,,America/Toronto,1
place_cvahos,,"Credit Valley Hospital Layby",,  43.558699, -79.703383,,,1,,America/Toronto,1
place_cvecvr,,"CVHO Access Rd/Cred Valley Rd",,  43.560912, -79.701651,,,1,,America/Toronto,1
place_cvhjnt,,"CValley Hospital/Fork",,  43.560118, -79.703910,,,1,,America/Toronto,1
place_cvrcha,,"Credit Valley/The Chase",,  43.557674, -79.701139,,,1,,America/Toronto,1
place_cvremp,,"Credit Valley Rd/Erin Mills Pky",,  43.556540, -79.702005,,,1,,America/Toronto,1
place_cvrgle,,"Credit Valley/Glen Erin",,  43.552435, -79.707652,,,1,,America/Toronto,1
place_cvrkim,,"Credit Valley Rd/Kimbermount",,  43.548402, -79.713321,,,1,,America/Toronto,1
place_cvrwch,,"Credit Valley Rd/W Churchill Blv",,  43.546821, -79.714444,,,1,,America/Toronto,1
place_dakken,,"Dakota/Kennedy",,  43.618567, -79.645173,,,1,,America/Toronto,1
place_daknah,,"Dakota/Nahani Way",,  43.617108, -79.648205,,,1,,America/Toronto,1
place_danasp,,"Danton Promenade/Aspen",,  43.588449, -79.777800,,,1,,America/Toronto,1
place_dclbgt,,"Darcel/Brandon Gate",,  43.732062, -79.634670,,,1,,America/Toronto,1
place_dclnet,,"Darcel/Netherbrae",,  43.719970, -79.627148,,,1,,America/Toronto,1
place_dcsfal,,"Dream Crest/Fallingbrook",,  43.587772, -79.685987,,,1,,America/Toronto,1
place_dee9th,,"Deepwood/Ninth Line",,  43.546165, -79.748599,,,1,,America/Toronto,1
place_deechm,,"Deepwood/Churchill Meadows",,  43.549622, -79.743637,,,1,,America/Toronto,1
place_delhot,,"Delta Toronto Airport West Hotel",,  43.643536, -79.633205,,,1,,America/Toronto,1
place_der427,,"427 Hwy/Derry",,  43.718393, -79.620332,,,1,,America/Toronto,1
place_der9th,,"Derry/Ninth Line",,  43.574338, -79.786989,,,1,,America/Toronto,1
place_derair,,"Derry/Airport Rd",,  43.703563, -79.642032,,,1,,America/Toronto,1
place_derarg,,"Derry/Argentia",,  43.601266, -79.756502,,,1,,America/Toronto,1
place_derbay,,"Derry/Shelter Bay",,  43.590849, -79.768188,,,1,,America/Toronto,1
place_derbel,,"Derry/Bellshire",,  43.621349, -79.742070,,,1,,America/Toronto,1
place_derbra,,"Derry/Bramalea",,  43.684800, -79.663535,,,1,,America/Toronto,1
place_dercar,,"Derry/Cardiff",,  43.671689, -79.678116,,,1,,America/Toronto,1
place_dercop,,"Derry/Copenhagen",,  43.595067, -79.763617,,,1,,America/Toronto,1
place_derdan,,"Derry/Danton Promenade",,  43.586081, -79.773624,,,1,,America/Toronto,1
place_derdix,,"Derry/Dixie",,  43.675228, -79.674279,,,1,,America/Toronto,1
place_deredw,,"Derry Rd/Edwards Blvd",,  43.648657, -79.703272,,,1,,America/Toronto,1
place_derenv,,"Derry/Envoy",,  43.633096, -79.726329,,,1,,America/Toronto,1
place_derfin,,"Derry/Financial",,  43.611739, -79.749235,,,1,,America/Toronto,1
place_dergle,,"Derry/Glen Erin",,  43.592976, -79.765877,,,1,,America/Toronto,1
place_dergor,,"Derry/Goreway",,  43.713612, -79.631601,,,1,,America/Toronto,1
place_derhur,,"Derry/Hurontario",,  43.646069, -79.706105,,,1,,America/Toronto,1
place_derkdr,,"Derry/Kenderry",,  43.652268, -79.699338,,,1,,America/Toronto,1
place_derken,,"Derry/Kennedy",,  43.655841, -79.695292,,,1,,America/Toronto,1
place_dermav,,"Derry/Mavis",,  43.632872, -79.722404,,,1,,America/Toronto,1
place_dermdv,,"Derry/Meadowvale",,  43.614112, -79.744761,,,1,,America/Toronto,1
place_dermis,,"Derry/Mississauga Rd",,  43.610042, -79.752145,,,1,,America/Toronto,1
place_dermlc,,"Derry/Millcreek",,  43.597231, -79.761380,,,1,,America/Toronto,1
place_dermlg,,"Derry/McLaughlin",,  43.636574, -79.716884,,,1,,America/Toronto,1
place_derpro,,"Derry/Professional",,  43.709553, -79.636261,,,1,,America/Toronto,1
place_derros,,"Derry/Rosehurst",,  43.577000, -79.784087,,,1,,America/Toronto,1
place_derrxw,,"Derry/Rexwood",,  43.716243, -79.627246,,,1,,America/Toronto,1
place_dersyn,,"Derry/Syntex",,  43.605045, -79.754627,,,1,,America/Toronto,1
place_derter,,"Derry/Terragar",,  43.581534, -79.778683,,,1,,America/Toronto,1
place_dertom,,"Derry/Tomken",,  43.665617, -79.684860,,,1,,America/Toronto,1
place_dertor,,"Derry/Torbram",,  43.694494, -79.652573,,,1,,America/Toronto,1
place_dertth,,"Derry/Tenth Line",,  43.583841, -79.776369,,,1,,America/Toronto,1
place_derwch,,"Derry/W Churchill Blvd",,  43.588159, -79.770943,,,1,,America/Toronto,1
place_dirdav,,"Director Gt/Davand",,  43.670912, -79.671745,,,1,,America/Toronto,1
place_discar,,"Disco/Carlingview",,  43.699760, -79.601449,,,1,,America/Toronto,1
place_dixigo,,"Dixie GO Station",,  43.607397, -79.580209,,,1,,America/Toronto,1
place_dixxrr,,"Dixie Railroad Underpass",,  43.606336, -79.579664,,,1,,America/Toronto,1
place_dlv9th,,"Doug Leavens/Ninth Line",,  43.565969, -79.775567,,,1,,America/Toronto,1
place_dlvlis,,"Doug Leavens/Lisgar",,  43.567668, -79.773675,,,1,,America/Toronto,1
place_dlvtry,,"Doug Leavens/Trelawny",,  43.571256, -79.770729,,,1,,America/Toronto,1
place_dncwch,,"Duncairn/W Churchill Blvd",,  43.556696, -79.727915,,,1,,America/Toronto,1
place_dnw2nd,,"Donway/Second Line",,  43.615947, -79.712204,,,1,,America/Toronto,1
place_dovasp,,"Doverwood/Aspen",,  43.593769, -79.783576,,,1,,America/Toronto,1
place_drwbra,,"Drew/Bramalea",,  43.689620, -79.669967,,,1,,America/Toronto,1
place_drwdix,,"Drew/Dixie",,  43.681192, -79.682411,,,1,,America/Toronto,1
place_drwkbl,,"Drew/Kimbel",,  43.702403, -79.655908,,,1,,America/Toronto,1
place_drwtor,,"Drew/Torbram",,  43.699257, -79.659429,,,1,,America/Toronto,1
place_drwtrn,,"Drew/Tranmere",,  43.688439, -79.671407,,,1,,America/Toronto,1
place_dun403,,"403 Hwy/Dundas",,  43.511970, -79.693324,,,1,,America/Toronto,1
place_dun427,,"427 Hwy/Dundas",,  43.628568, -79.556729,,,1,,America/Toronto,1
place_dun8th,,"Dundas/Eighth Line",,  43.493647, -79.713211,,,1,,America/Toronto,1
place_dun9th,,"Dundas/Ninth Line",,  43.508243, -79.697363,,,1,,America/Toronto,1
place_dunack,,"Dundas/Aukland",,  43.638549, -79.537993,,,1,,America/Toronto,1
place_dunbil,,"Dundas/Billingham",,  43.630462, -79.549159,,,1,,America/Toronto,1
place_duncaw,,"Dundas/Cawthra",,  43.594637, -79.599835,,,1,,America/Toronto,1
place_duncgg,,"Dundas/Cedarglen",,  43.560401, -79.639160,,,1,,America/Toronto,1
place_duncli,,"Dundas/Cliff",,  43.587605, -79.607938,,,1,,America/Toronto,1
place_duncly,,"Dundas/Clayhill",,  43.570565, -79.627712,,,1,,America/Toronto,1
place_duncon,,"Dundas/Confederation",,  43.577570, -79.619453,,,1,,America/Toronto,1
place_dundix,,"Dundas/Dixie",,  43.609297, -79.583882,,,1,,America/Toronto,1
place_dunemp,,"Dundas/Erin Mills Pky",,  43.536848, -79.666040,,,1,,America/Toronto,1
place_dunese,,"Dundas EB/Erindale Station Rd",,  43.556567, -79.643582,,,1,,America/Toronto,1
place_dunesw,,"Dundas WB/Erindale Station Rd",,  43.556669, -79.643783,,,1,,America/Toronto,1
place_dungle,,"Dundas/Glen Erin",,  43.530778, -79.672906,,,1,,America/Toronto,1
place_dunhai,,"Dundas/Haines",,  43.597669, -79.596680,,,1,,America/Toronto,1
place_dunhur,,"Dundas/Hurontario",,  43.580243, -79.616406,,,1,,America/Toronto,1
place_dunisl,,"Dundas/Islington Ave",,  43.651357, -79.526373,,,1,,America/Toronto,1
place_dunmav,,"Dundas/Mavis",,  43.565954, -79.632893,,,1,,America/Toronto,1
place_dunmis,,"Dundas/Mississauga Rd",,  43.542560, -79.659341,,,1,,America/Toronto,1
place_dunnei,,"Dundas/Neilson",,  43.627261, -79.562313,,,1,,America/Toronto,1
place_dunoca,,"Dundas/Old Carriage",,  43.555251, -79.645219,,,1,,America/Toronto,1
place_dunrid,,"Dundas/Ridgeway",,  43.517742, -79.687099,,,1,,America/Toronto,1
place_dunsha,,"Dundas/Shaver",,  43.632125, -79.544657,,,1,,America/Toronto,1
place_dunstf,,"Dundas/Stanfield",,  43.603373, -79.590464,,,1,,America/Toronto,1
place_dunsum,,"Dundas/Summerville",,  43.622350, -79.569902,,,1,,America/Toronto,1
place_duntom,,"Dundas/Tomken",,  43.600530, -79.593553,,,1,,America/Toronto,1
place_duntra,,"Dundas/Trafalgar",,  43.487875, -79.719628,,,1,,America/Toronto,1
place_dunwch,,"Dundas/W Churchill",,  43.522803, -79.681656,,,1,,America/Toronto,1
place_dunwdc,,"Dundas/Woodchester",,  43.527059, -79.676737,,,1,,America/Toronto,1
place_dunwdl,,"Dundas/Credit Woodlands",,  43.551710, -79.648814,,,1,,America/Toronto,1
place_dunwha,,"Dundas/Wharton Way",,  43.619025, -79.573354,,,1,,America/Toronto,1
place_dunwol,,"Dundas/Wolfedale",,  43.563112, -79.636164,,,1,,America/Toronto,1
place_dxmall,,"Dixie Mall Layby",,  43.593559, -79.565941,,,1,,America/Toronto,1
place_dxncar,,"Dixon/Carlingview",,  43.686730, -79.595523,,,1,,America/Toronto,1
place_ecb9th,,"Erin Centre Blvd/Ninth Line",,  43.539863, -79.739718,,,1,,America/Toronto,1
place_ecbchm,,"Erin Ctre Blvd/Churchill Meadows",,  43.543279, -79.735909,,,1,,America/Toronto,1
place_ecbemp,,"Erin Centre Blvd/Erin Mills Pky",,  43.561799, -79.710770,,,1,,America/Toronto,1
place_ecbetn,,"Erin Centre Blvd/EMTC Access Rd",,  43.560168, -79.714668,,,1,,America/Toronto,1
place_ecbgle,,"Erin Centre Blvd/Glen Erin",,  43.557697, -79.717544,,,1,,America/Toronto,1
place_ecbmis,,"Erin Centre Blvd/Mississauga Rd",,  43.573447, -79.702559,,,1,,America/Toronto,1
place_ecbtth,,"Erin Centre Blvd/Tenth Line",,  43.547725, -79.727658,,,1,,America/Toronto,1
place_ecbwch,,"Erin Centre Blvd/W Churchill Blv",,  43.552966, -79.722806,,,1,,America/Toronto,1
place_edwken,,"Edwards/Kennedy",,  43.640835, -79.675222,,,1,,America/Toronto,1
place_edwkwy,,"Edwards/Kenway",,  43.636836, -79.679773,,,1,,America/Toronto,1
place_egl27h,,"27 Hwy/Eglinton",,  43.671853, -79.571272,,,1,,America/Toronto,1
place_egl9th,,"Eglinton/Ninth Line",,  43.534866, -79.733238,,,1,,America/Toronto,1
place_eglcha,,"Eglinton/The Chase",,  43.565417, -79.699512,,,1,,America/Toronto,1
place_eglchm,,"Eglinton/Churchill Meadows",,  43.538371, -79.729402,,,1,,America/Toronto,1
place_eglcom,,"Eglinton/Commerce",,  43.662482, -79.591066,,,1,,America/Toronto,1
place_eglcre,,"Eglinton/Creditview",,  43.577904, -79.685248,,,1,,America/Toronto,1
place_eglcrk,,"Eglinton/Creekbank",,  43.641267, -79.614486,,,1,,America/Toronto,1
place_eglcvr,,"Eglinton/Credit Valley",,  43.562278, -79.703009,,,1,,America/Toronto,1
place_egldix,,"Eglinton/Dixie",,  43.635724, -79.620713,,,1,,America/Toronto,1
place_egleam,,"Eglinton/East Mill",,  43.580688, -79.682225,,,1,,America/Toronto,1
place_eglemp,,"Eglinton/Erin Mills Pky",,  43.558836, -79.706735,,,1,,America/Toronto,1
place_eglexp,,"Eglinton/Explorer",,  43.659777, -79.594181,,,1,,America/Toronto,1
place_eglgle,,"Eglinton/Glen Erin",,  43.553962, -79.712064,,,1,,America/Toronto,1
place_eglgui,,"Eglinton/Guildwood",,  43.594927, -79.666220,,,1,,America/Toronto,1
place_eglhur,,"Eglinton/Hurontario",,  43.606782, -79.652922,,,1,,America/Toronto,1
place_eglken,,"Eglinton/Kennedy",,  43.616362, -79.642199,,,1,,America/Toronto,1
place_eglkgd,,"Eglinton/Kinsgbridge",,  43.602525, -79.657651,,,1,,America/Toronto,1
place_eglkim,,"Eglinton/Kimbermount",,  43.551605, -79.714689,,,1,,America/Toronto,1
place_eglmat,,"Eglinton/Matheson",,  43.668198, -79.586591,,,1,,America/Toronto,1
place_eglmav,,"Eglinton/Mavis",,  43.592287, -79.669201,,,1,,America/Toronto,1
place_eglmet,,"Eglinton/Metcalfe",,  43.556461, -79.709299,,,1,,America/Toronto,1
place_eglmis,,"Eglinton/Mississauga Rd",,  43.568537, -79.695952,,,1,,America/Toronto,1
place_eglmlg,,"Eglinton/McLaughlin",,  43.597220, -79.663641,,,1,,America/Toronto,1
place_eglorb,,"Eglinton/Orbitor",,  43.655763, -79.598180,,,1,,America/Toronto,1
place_eglren,,"Eglinton/Renforth",,  43.666112, -79.587495,,,1,,America/Toronto,1
place_eglrid,,"Eglinton/Ridgeway",,  43.539590, -79.728089,,,1,,America/Toronto,1
place_eglsat,,"Eglinton/Satellite",,  43.651637, -79.603059,,,1,,America/Toronto,1
place_eglseb,,"Eglinton/Sebastian",,  43.541405, -79.726046,,,1,,America/Toronto,1
place_eglsor,,"Eglinton/Sorrento",,  43.609012, -79.650394,,,1,,America/Toronto,1
place_eglspe,,"Eglinton/Spectrum",,  43.648614, -79.606307,,,1,,America/Toronto,1
place_egltah,,"Eglinton/Tahoe",,  43.644687, -79.610675,,,1,,America/Toronto,1
place_egltfx,,"Eglinton/Terry Fox",,  43.587612, -79.674433,,,1,,America/Toronto,1
place_egltom,,"Eglinton/Tomken",,  43.627015, -79.630307,,,1,,America/Toronto,1
place_egltth,,"Eglinton/Tenth Line",,  43.543432, -79.723800,,,1,,America/Toronto,1
place_eglwch,,"Eglinton/W Churchill Blvd",,  43.549107, -79.717540,,,1,,America/Toronto,1
place_elihur,,"Elia/Hurontario",,  43.604043, -79.648944,,,1,,America/Toronto,1
place_elmhur,,"Elm/Hurontario",,  43.590786, -79.631291,,,1,,America/Toronto,1
place_elmkar,,"Elm/Kariya",,  43.588993, -79.633462,,,1,,America/Toronto,1
place_elmmvl,,"Elm/Mississauga Valley",,  43.592364, -79.628430,,,1,,America/Toronto,1
place_empcvw,,"Erin Mills Pky/CVHO Access",,  43.557093, -79.703083,,,1,,America/Toronto,1
place_empmcf,,"Erin Mills Pky/McFarren Blvd",,  43.567742, -79.718854,,,1,,America/Toronto,1
place_emtc2d,,"Erin Mills Town Centre 2d",,  43.556124, -79.711362,,,1,,America/Toronto,1
place_emtcnb,,"Erin Mills Town Centre NB",,  43.559861, -79.709796,,,1,,America/Toronto,1
place_emtcsb,,"Erin Mills Town Centre SB",,  43.559863, -79.709970,,,1,,America/Toronto,1
place_envder,,"Envoy/Derry",,  43.633051, -79.726343,,,1,,America/Toronto,1
place_eringo,,"Erindale GO Station",,  43.567091, -79.668147,,,1,,America/Toronto,1
place_erinss,,"Erindale Sec School",,  43.539698, -79.670309,,,1,,America/Toronto,1
place_erocre,,"Edenrose/Creditview",,  43.574748, -79.678567,,,1,,America/Toronto,1
place_esgcaw,,"Eastgate/Cawthra",,  43.615632, -79.628608,,,1,,America/Toronto,1
place_esgdix,,"Eastgate/Dixie",,  43.630495, -79.613481,,,1,,America/Toronto,1
place_esgtom,,"Eastgate/Tomken",,  43.621723, -79.622991,,,1,,America/Toronto,1
place_etohos,,"Osler Health Centre",,  43.730915, -79.599420,,,1,,America/Toronto,1
place_etudar,,"Etude/Darcel",,  43.719794, -79.632007,,,1,,America/Toronto,1
place_etugor,,"Etude/Goreway",,  43.717128, -79.636424,,,1,,America/Toronto,1
place_etulan,,"Etude/Lancaster",,  43.710878, -79.643877,,,1,,America/Toronto,1
place_evaeml,,"Evans/East Mall",,  43.611755, -79.543773,,,1,,America/Toronto,1
place_evawml,,"Evans/West Mall",,  43.608395, -79.558575,,,1,,America/Toronto,1
place_exporb,,"Explorer/Orbitor",,  43.661456, -79.607994,,,1,,America/Toronto,1
place_expsat,,"Explorer/Satellite",,  43.658483, -79.613073,,,1,,America/Toronto,1
place_expshu,,"Explorer/Shuttle Dr",,  43.663040, -79.604261,,,1,,America/Toronto,1
place_faicon,,"Fairview/Confederation",,  43.581481, -79.631712,,,1,,America/Toronto,1
place_faihur,,"Fairview/Hurontario",,  43.587569, -79.626582,,,1,,America/Toronto,1
place_faired,,"Fairview/Redmond",,  43.575569, -79.635759,,,1,,America/Toronto,1
place_falkin,,"Falconer/Kinsmen",,  43.605946, -79.729558,,,1,,America/Toronto,1
place_fascar,,"Fasken/Carlingview",,  43.691078, -79.597581,,,1,,America/Toronto,1
place_fch27h,,"27 Hwy/Finch",,  43.734156, -79.603138,,,1,,America/Toronto,1
place_fch427,,"427 Hwy/Finch",,  43.734146, -79.627470,,,1,,America/Toronto,1
place_fchhbl,,"Finch/Humberline",,  43.735038, -79.617864,,,1,,America/Toronto,1
place_fchhcb,,"Finch/Humber College Blvd",,  43.734096, -79.609913,,,1,,America/Toronto,1
place_fchsil,,"Finch/Silverstone",,  43.736046, -79.594905,,,1,,America/Toronto,1
place_fgsscf,,"Father Goetz SS/Confederation",,  43.583344, -79.636203,,,1,,America/Toronto,1
place_fgsscp,,"Father Goetz SS/Central Pky W",,  43.583344, -79.636203,,,1,,America/Toronto,1
place_flgesg,,"Fieldgate/Eastgate",,  43.637434, -79.608760,,,1,,America/Toronto,1
place_flohur,,"Floradale/Hurontario",,  43.577224, -79.612110,,,1,,America/Toronto,1
place_folemp,,"Folkway/Erin Mills Pky",,  43.550819, -79.689872,,,1,,America/Toronto,1
place_folgle,,"Folkway/Glen Erin",,  43.547237, -79.699494,,,1,,America/Toronto,1
place_folpwd,,"Folkway/Powderhorn",,  43.556824, -79.686659,,,1,,America/Toronto,1
place_folsmi,,"Folkway/Sawmill Valley",,  43.552600, -79.682653,,,1,,America/Toronto,1
place_foresr,,"Forestwood/E Station Rd",,  43.559161, -79.645379,,,1,,America/Toronto,1
place_formbr,,"Forestwood/McBride",,  43.563203, -79.641586,,,1,,America/Toronto,1
place_forwdl,,"Forestwood/Credit Woodlands",,  43.556345, -79.653972,,,1,,America/Toronto,1
place_fowemp,,"Fowler/Erin Mills Pky",,  43.527505, -79.651730,,,1,,America/Toronto,1
place_frkmck,,"Frank Mckechnie Community Centre",,  43.617145, -79.653633,,,1,,America/Toronto,1
place_frnmis,,"Front St/Mississauga Rd",,  43.550048, -79.593156,,,1,,America/Toronto,1
place_frsrss,,"John Fraser Sec School",,  43.558915, -79.716131,,,1,,America/Toronto,1
place_fxw9th,,"Foxwood/Ninth Line",,  43.560622, -79.768172,,,1,,America/Toronto,1
place_fxwlis,,"Foxwood/Lisgar",,  43.562952, -79.765463,,,1,,America/Toronto,1
place_garcln,,"Garthwood/Colonial",,  43.523211, -79.696051,,,1,,America/Toronto,1
place_gforss,,"Glenforest Sec School",,  43.627331, -79.594007,,,1,,America/Toronto,1
place_ggydun,,"Glengarry/Dundas",,  43.557392, -79.642806,,,1,,America/Toronto,1
place_gletra,,"Glenashton/Trafalgar",,  43.480298, -79.709648,,,1,,America/Toronto,1
place_gornas,,"Goreway/Nashua",,  43.712434, -79.630163,,,1,,America/Toronto,1
place_gralis,,"Gracefield/Lisgar",,  43.573072, -79.779683,,,1,,America/Toronto,1
place_grayss,,"Gordon Graydon Sec School",,  43.585817, -79.571079,,,1,,America/Toronto,1
place_grglps,,"Green Glade Senior Public School",,  43.515045, -79.612738,,,1,,America/Toronto,1
place_hazpla,,"Hazelton/Plantation",,  43.553384, -79.717536,,,1,,America/Toronto,1
place_hcb27h,,"Humber Coll Blvd/27 Hwy",,  43.730437, -79.601517,,,1,,America/Toronto,1
place_hcbgrl,,"Humber College Blvd/Garland",,  43.733787, -79.593492,,,1,,America/Toronto,1
place_hersh2,,"Hershey Community Rink",,  43.630562, -79.652840,,,1,,America/Toronto,1
place_hershy,,"Paramount Centre",,  43.632243, -79.652738,,,1,,America/Toronto,1
place_hilcly,,"Hillcrest/Clayhill",,  43.572530, -79.631605,,,1,,America/Toronto,1
place_hilcon,,"Hillcrest/Confederation",,  43.579104, -79.624235,,,1,,America/Toronto,1
place_hilhur,,"Hillcrest/Hurontario",,  43.582900, -79.620161,,,1,,America/Toronto,1
place_hilmav,,"Hillcrest/Mavis",,  43.568070, -79.635867,,,1,,America/Toronto,1
place_hngcon,,"Huntington Ridge/Confederation",,  43.594369, -79.658600,,,1,,America/Toronto,1
place_hngmav,,"Huntington Ridge/Mavis Rd",,  43.590169, -79.666634,,,1,,America/Toronto,1
place_homtho,,"Homelands/Thorn Lodge",,  43.520736, -79.674178,,,1,,America/Toronto,1
place_hulair,,"Hull/Airport Rd",,  43.704242, -79.643183,,,1,,America/Toronto,1
place_huloop,,"Huron Park Loop",,  43.555956, -79.628835,,,1,,America/Toronto,1
place_humbco,,"Humber College Layby",,  43.730528, -79.606763,,,1,,America/Toronto,1
place_humber,,"Humber College Campus",,  43.729916, -79.606794,,,1,,America/Toronto,1
place_hupark,,"Huron Park Recreation Centre",,  43.559227, -79.632699,,,1,,America/Toronto,1
place_hurdun,,"Hurontario NB/Dundas",,  43.580014, -79.616028,,,1,,America/Toronto,1
place_hystra,,"Hays/Trafalgar",,  43.485398, -79.716304,,,1,,America/Toronto,1
place_ifgate,,"Airport Infield Gatehouse",,  43.664462, -79.628700,,,1,,America/Toronto,1
place_ifloop,,"Infield Bus Loop",,  43.673977, -79.632328,,,1,,America/Toronto,1
place_indlpk,,"Indian/Lorne Park",,  43.536242, -79.628527,,,1,,America/Toronto,1
place_indmis,,"Indian Rd/Mississauga Rd",,  43.550864, -79.602397,,,1,,America/Toronto,1
place_indwde,,"Indian Rd/Woodeden",,  43.542486, -79.611663,,,1,,America/Toronto,1
place_ionass,,"Iona Secondary School",,  43.518808, -79.653359,,,1,,America/Toronto,1
place_ivndgy,,"Ivandale/Douguy",,  43.604690, -79.707228,,,1,,America/Toronto,1
place_jarcss,,"St Joan of Arc SS",,  43.552407, -79.746328,,,1,,America/Toronto,1
place_jcabss,,"John Cabot Sec School",,  43.612019, -79.620152,,,1,,America/Toronto,1
place_jetair,,"Jetliner/Airport Rd",,  43.685915, -79.606883,,,1,,America/Toronto,1
place_jppctr,,"John Paul II Centre",,  43.613112, -79.625679,,,1,,America/Toronto,1
place_kaimav,,"Kaiser/Mavis",,  43.635611, -79.724975,,,1,,America/Toronto,1
place_kamabl,,"Kamato/Ambler",,  43.644002, -79.638266,,,1,,America/Toronto,1
place_kamtim,,"Kamato/Timberlea",,  43.634897, -79.648724,,,1,,America/Toronto,1
place_kamtom,,"Kamato/Tomken",,  43.636793, -79.646127,,,1,,America/Toronto,1
place_kbltor,,"Kimbel/Torbram",,  43.701764, -79.662798,,,1,,America/Toronto,1
place_kgdmay,,"Kinsgbridge/Mayflower",,  43.599710, -79.651791,,,1,,America/Toronto,1
place_khlcre,,"Kenninghall/Creditview",,  43.604151, -79.720931,,,1,,America/Toronto,1
place_khlfal,,"Kenninghall/Falconer",,  43.601317, -79.727644,,,1,,America/Toronto,1
place_kipsub,,"Kipling Subway Station",,  43.637709, -79.537021,,,1,,America/Toronto,1
place_kitmis,,"Kitimat/Mississauga Rd",,  43.596854, -79.734116,,,1,,America/Toronto,1
place_knfari,,"Kaneff/Arista",,  43.594511, -79.631033,,,1,,America/Toronto,1
place_knfobe,,"Kaneff/Obelisk",,  43.592380, -79.629780,,,1,,America/Toronto,1
place_kwyken,,"Kenway Dr/Kennedy Rd",,  43.638281, -79.671670,,,1,,America/Toronto,1
place_lakann,,"Lakeshore/Ann",,  43.554749, -79.582288,,,1,,America/Toronto,1
place_lakcaw,,"Lakeshore/Cawthra",,  43.569767, -79.566320,,,1,,America/Toronto,1
place_lakckr,,"Lakeshore/Clarkson Rd",,  43.517260, -79.623155,,,1,,America/Toronto,1
place_lakdix,,"Lakeshore/Dixie",,  43.584348, -79.550899,,,1,,America/Toronto,1
place_lakelz,,"Lakeshore/Elizabeth",,  43.553034, -79.584111,,,1,,America/Toronto,1
place_lakfrn,,"Lakeshore/Front St",,  43.550190, -79.587161,,,1,,America/Toronto,1
place_lakhur,,"Lakeshore/Hurontario",,  43.555256, -79.581756,,,1,,America/Toronto,1
place_lakinv,,"Lakeshore/Inverhouse",,  43.513447, -79.627287,,,1,,America/Toronto,1
place_laklpk,,"Lakeshore/Lorne Park",,  43.531834, -79.607230,,,1,,America/Toronto,1
place_lakmis,,"Lakeshore/Mississauga Rd",,  43.548032, -79.589613,,,1,,America/Toronto,1
place_lakmwd,,"Lakeshore/Meadow Wood",,  43.519144, -79.621083,,,1,,America/Toronto,1
place_lakogd,,"Lakeshore/Ogden",,  43.576955, -79.558706,,,1,,America/Toronto,1
place_laksdw,,"Lakeshore/Southdown",,  43.511026, -79.629618,,,1,,America/Toronto,1
place_lakshn,,"Lakeshore/Shawnmarr",,  43.540401, -79.597997,,,1,,America/Toronto,1
place_lakwch,,"Lakeshore/W Churchill Blvd",,  43.483368, -79.627647,,,1,,America/Toronto,1
place_lbrnch,,"Long Branch Loop",,  43.592330, -79.542804,,,1,,America/Toronto,1
place_lgremp,,"Lincoln Green/Erin Mills Pky",,  43.530539, -79.657071,,,1,,America/Toronto,1
place_lgsmrz,,"Longside/Maritz",,  43.640982, -79.705334,,,1,,America/Toronto,1
place_lisggo,,"Lisgar GO Station",,  43.592662, -79.788752,,,1,,America/Toronto,1
place_lnkstn,,"Viscount Station",,  43.689816, -79.615674,,,1,,America/Toronto,1
place_lormax,,"Lorimar/Maxwell",,  43.669925, -79.682918,,,1,,America/Toronto,1
place_lornss,,"Lorne Park Sec School",,  43.531946, -79.625432,,,1,,America/Toronto,1
place_loyola,,"Loyola SS",,  43.526749, -79.713430,,,1,,America/Toronto,1
place_lrdcln,,"Laird/Colonial",,  43.522128, -79.688699,,,1,,America/Toronto,1
place_lrdrid,,"Laird/Ridgeway",,  43.518485, -79.690585,,,1,,America/Toronto,1
place_lrdveg,,"Laird/Vega",,  43.516773, -79.691339,,,1,,America/Toronto,1
place_lrdwch,,"Laird/W Churchill Blvd",,  43.525465, -79.685323,,,1,,America/Toronto,1
place_magenf,,"Matthews Gate/Enfield",,  43.592234, -79.633376,,,1,,America/Toronto,1
place_makfal,,"Matlock/Falconer",,  43.590888, -79.724173,,,1,,America/Toronto,1
place_makqen,,"Matlock/Queen",,  43.590204, -79.725187,,,1,,America/Toronto,1
place_maltgo,,"Malton GO Station",,  43.706710, -79.639416,,,1,,America/Toronto,1
